question_id,poll_id,cycle,state,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,methodology,office_type,seat_number,seat_name,start_date,end_date,election_date,sponsor_candidate,internal,partisan,tracking,nationwide_batch,ranked_choice_reallocated,created_at,notes,url,stage,race_id,answer,candidate_id,candidate_name,candidate_party,pct
144254,75622,2024,,399,Rasmussen Reports/Pulse Opinion Research,"","",Rasmussen Reports/Pulse Opinion Research,277,Rasmussen Reports/Pulse Opinion Research,B,1000,lv,lv,IVR/Online,U.S. President,0,,8/16/21,8/17/21,11/5/24,"",false,,,false,false,8/18/21 11:44,"",https://www.rasmussenreports.com/public_content/politics/general_politics/august_2021/election_regrets_most_wouldn_t_vote_to_reelect_biden,general,8914,Trump Sr.,16651,Donald Trump,REP,43.0
144418,75620,2024,Florida,1688,Susquehanna Polling & Research Inc.,"","",BUSR/Susquehanna Polling & Research,326,Susquehanna Polling & Research Inc.,B+,700,rv,rv,Live Phone,U.S. President,0,,8/4/21,8/10/21,11/5/24,"",false,,,false,false,8/23/21 10:55,"",https://busr.ag/florida-statewide-poll,general,8778,Biden,19368,Joe Biden,DEM,50.0
144418,75620,2024,Florida,1688,Susquehanna Polling & Research Inc.,"","",BUSR/Susquehanna Polling & Research,326,Susquehanna Polling & Research Inc.,B+,700,rv,rv,Live Phone,U.S. President,0,,8/4/21,8/10/21,11/5/24,"",false,,,false,false,8/23/21 10:55,"",https://busr.ag/florida-statewide-poll,general,8778,Trump Sr.,16651,Donald Trump,REP,42.0
144419,75620,2024,Florida,1688,Susquehanna Polling & Research Inc.,"","",BUSR/Susquehanna Polling & Research,326,Susquehanna Polling & Research Inc.,B+,700,rv,rv,Live Phone,U.S. President,0,,8/4/21,8/10/21,11/5/24,"",false,,,false,false,8/23/21 10:55,"",https://busr.ag/florida-statewide-poll,general,8778,Biden,19368,Joe Biden,DEM,49.0
144419,75620,2024,Florida,1688,Susquehanna Polling & Research Inc.,"","",BUSR/Susquehanna Polling & Research,326,Susquehanna Polling & Research Inc.,B+,700,rv,rv,Live Phone,U.S. President,0,,8/4/21,8/10/21,11/5/24,"",false,,,false,false,8/23/21 10:55,"",https://busr.ag/florida-statewide-poll,general,8778,DeSantis,16646,Ron DeSantis,REP,47.0
144007,75491,2024,,294,McLaughlin & Associates,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,1000,lv,lv,Online,U.S. President,0,,7/29/21,8/3/21,11/5/24,"",false,,,false,false,8/10/21 15:08,"",https://mclaughlinonline.com/pols/wp-content/uploads/2021/08/National-Monthly-Omnibus-8-2021-Release-.pdf,general,8914,Harris,16661,Kamala Harris,DEM,46.0
144007,75491,2024,,294,McLaughlin & Associates,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,1000,lv,lv,Online,U.S. President,0,,7/29/21,8/3/21,11/5/24,"",false,,,false,false,8/10/21 15:08,"",https://mclaughlinonline.com/pols/wp-content/uploads/2021/08/National-Monthly-Omnibus-8-2021-Release-.pdf,general,8914,Trump Sr.,16651,Donald Trump,REP,49.0
144100,75535,2024,,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,1552,a,a,Online,U.S. President,0,,7/30/21,8/2/21,11/5/24,"",false,,,false,false,8/12/21 19:23,"",https://docs.cdn.yougov.com/40k9knkv6y/20210803_yahoo_vaccine_tabs.pdf,general,8914,Biden,19368,Joe Biden,DEM,47.0
144100,75535,2024,,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,1552,a,a,Online,U.S. President,0,,7/30/21,8/2/21,11/5/24,"",false,,,false,false,8/12/21 19:23,"",https://docs.cdn.yougov.com/40k9knkv6y/20210803_yahoo_vaccine_tabs.pdf,general,8914,Trump Sr.,16651,Donald Trump,REP,37.0
143481,75257,2024,,1674,PEM Management Corporation,1629,John Bolton Super PAC,PEM Management Corporation,675,PEM Management Corporation,,1000,lv,lv,Live Phone,U.S. President,0,,7/8/21,7/8/21,11/5/24,"",false,REP,,false,false,7/20/21 07:50,"",https://www.boltonsuperpac.com/presser_07192021.php,general,8914,Biden,19368,Joe Biden,DEM,45.7
143481,75257,2024,,1674,PEM Management Corporation,1629,John Bolton Super PAC,PEM Management Corporation,675,PEM Management Corporation,,1000,lv,lv,Live Phone,U.S. President,0,,7/8/21,7/8/21,11/5/24,"",false,REP,,false,false,7/20/21 07:50,"",https://www.boltonsuperpac.com/presser_07192021.php,general,8914,Trump Sr.,16651,Donald Trump,REP,43.3
142966,75003,2024,,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,1592,a,a,Online,U.S. President,0,,6/22/21,6/24/21,11/5/24,"",false,,,false,false,6/29/21 21:13,"",https://news.yahoo.com/new-yahoo-news-you-gov-poll-bidens-approval-rating-falls-as-both-republicans-and-democrats-grow-more-concerned-about-crime-090006661.html,general,8914,Biden,19368,Joe Biden,DEM,47.0
142966,75003,2024,,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,1592,a,a,Online,U.S. President,0,,6/22/21,6/24/21,11/5/24,"",false,,,false,false,6/29/21 21:13,"",https://news.yahoo.com/new-yahoo-news-you-gov-poll-bidens-approval-rating-falls-as-both-republicans-and-democrats-grow-more-concerned-about-crime-090006661.html,general,8914,Trump Sr.,16651,Donald Trump,REP,35.0
142965,75009,2024,Arizona,1329,Bendixen & Amandi International,"","",Bendixen & Amandi International,29,Bendixen & Amandi International,B/C,600,rv,rv,Live Phone,U.S. President,0,,6/17/21,6/23/21,11/5/24,"",false,,,false,false,6/29/21 09:45,"",https://www.politico.com/f/?id=0000017a-53b6-d92f-a1fe-d3f62f8b0000,general,8759,Biden,19368,Joe Biden,DEM,51.0
142965,75009,2024,Arizona,1329,Bendixen & Amandi International,"","",Bendixen & Amandi International,29,Bendixen & Amandi International,B/C,600,rv,rv,Live Phone,U.S. President,0,,6/17/21,6/23/21,11/5/24,"",false,,,false,false,6/29/21 09:45,"",https://www.politico.com/f/?id=0000017a-53b6-d92f-a1fe-d3f62f8b0000,general,8759,Trump Sr.,16651,Donald Trump,REP,44.0
142927,74995,2024,,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,1001,rv,rv,Online,U.S. President,0,,6/18/21,6/22/21,11/5/24,"",false,,,false,false,6/24/21 10:39,"",https://echeloninsights.com/in-the-news/june-omnibus-political/,general,8914,Harris,16661,Kamala Harris,DEM,47.0
142927,74995,2024,,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,1001,rv,rv,Online,U.S. President,0,,6/18/21,6/22/21,11/5/24,"",false,,,false,false,6/24/21 10:39,"",https://echeloninsights.com/in-the-news/june-omnibus-political/,general,8914,Trump Sr.,16651,Donald Trump,REP,40.0
142928,74995,2024,,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,1001,rv,rv,Online,U.S. President,0,,6/18/21,6/22/21,11/5/24,"",false,,,false,false,6/24/21 10:39,"",https://echeloninsights.com/in-the-news/june-omnibus-political/,general,8914,Harris,16661,Kamala Harris,DEM,45.0
142928,74995,2024,,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,1001,rv,rv,Online,U.S. President,0,,6/18/21,6/22/21,11/5/24,"",false,,,false,false,6/24/21 10:39,"",https://echeloninsights.com/in-the-news/june-omnibus-political/,general,8914,Pence,16638,Mike Pence,REP,36.0
142946,74998,2024,,294,McLaughlin & Associates,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,1000,lv,lv,Online,U.S. President,0,,6/16/21,6/20/21,11/5/24,"",false,,,false,false,6/24/21 18:53,"",https://mclaughlinonline.com/pols/wp-content/uploads/2021/06/National-Monthly-Omnibus-6-21-21-Release.pdf,general,8914,Harris,16661,Kamala Harris,DEM,45.0
142946,74998,2024,,294,McLaughlin & Associates,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,1000,lv,lv,Online,U.S. President,0,,6/16/21,6/20/21,11/5/24,"",false,,,false,false,6/24/21 18:53,"",https://mclaughlinonline.com/pols/wp-content/uploads/2021/06/National-Monthly-Omnibus-6-21-21-Release.pdf,general,8914,Trump Sr.,16651,Donald Trump,REP,49.0
142649,74869,2024,,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,1588,a,a,Online,U.S. President,0,,5/24/21,5/26/21,11/5/24,"",false,,,false,false,5/28/21 13:52,"",https://docs.cdn.yougov.com/zjdg6ujrzh/20210526_yahoo_vaccine_tabs.pdf,general,8914,Biden,19368,Joe Biden,DEM,46.0
142649,74869,2024,,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,1588,a,a,Online,U.S. President,0,,5/24/21,5/26/21,11/5/24,"",false,,,false,false,5/28/21 13:52,"",https://docs.cdn.yougov.com/zjdg6ujrzh/20210526_yahoo_vaccine_tabs.pdf,general,8914,Trump Sr.,16651,Donald Trump,REP,36.0
142439,74819,2024,,294,McLaughlin & Associates,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,1000,lv,lv,Online,U.S. President,0,,5/12/21,5/18/21,11/5/24,"",false,,,false,false,5/19/21 16:43,"",https://mclaughlinonline.com/pols/wp-content/uploads/2021/05/National-Monthly-Omnibus-MAY-Release-1.pdf,general,8914,Harris,16661,Kamala Harris,DEM,45.0
142439,74819,2024,,294,McLaughlin & Associates,"","",McLaughlin & Associates,203,McLaughlin & Associates,C/D,1000,lv,lv,Online,U.S. President,0,,5/12/21,5/18/21,11/5/24,"",false,,,false,false,5/19/21 16:43,"",https://mclaughlinonline.com/pols/wp-content/uploads/2021/05/National-Monthly-Omnibus-MAY-Release-1.pdf,general,8914,Trump Sr.,16651,Donald Trump,REP,49.0
142358,74810,2024,,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,1561,a,a,Online,U.S. President,0,,5/11/21,5/13/21,11/5/24,"",false,,,false,false,5/17/21 18:15,"",https://docs.cdn.yougov.com/lydd14trrl/20210513_yahoo_vaccine_tabs.pdf,general,8914,Biden,19368,Joe Biden,DEM,48.0
142358,74810,2024,,568,YouGov,1213,Yahoo News,YouGov,391,YouGov,B+,1561,a,a,Online,U.S. President,0,,5/11/21,5/13/21,11/5/24,"",false,,,false,false,5/17/21 18:15,"",https://docs.cdn.yougov.com/lydd14trrl/20210513_yahoo_vaccine_tabs.pdf,general,8914,Trump Sr.,16651,Donald Trump,REP,36.0
142758,74928,2024,New Hampshire,446,Saint Anselm College,1629,John Bolton Super PAC,Saint Anselm College,494,Saint Anselm College,A/B,1267,rv,rv,Online,U.S. President,0,,5/7/21,5/10/21,11/5/24,"",false,REP,,false,false,6/12/21 07:43,"",https://www.boltonsuperpac.com/presser_060421-1.php,general,8848,Biden,19368,Joe Biden,DEM,51.0
142758,74928,2024,New Hampshire,446,Saint Anselm College,1629,John Bolton Super PAC,Saint Anselm College,494,Saint Anselm College,A/B,1267,rv,rv,Online,U.S. President,0,,5/7/21,5/10/21,11/5/24,"",false,REP,,false,false,6/12/21 07:43,"",https://www.boltonsuperpac.com/presser_060421-1.php,general,8848,Trump Sr.,16651,Donald Trump,REP,43.0
140850,74731,2024,,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,1043,rv,rv,Online,U.S. President,0,,4/16/21,4/23/21,11/5/24,"",false,,,false,false,4/28/21 12:53,"",https://echeloninsights.com/in-the-news/april-omnibus-political/,general,8914,Biden,19368,Joe Biden,DEM,45.0
140850,74731,2024,,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,1043,rv,rv,Online,U.S. President,0,,4/16/21,4/23/21,11/5/24,"",false,,,false,false,4/28/21 12:53,"",https://echeloninsights.com/in-the-news/april-omnibus-political/,general,8914,DeSantis,16646,Ron DeSantis,REP,28.0
140851,74731,2024,,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,1043,rv,rv,Online,U.S. President,0,,4/16/21,4/23/21,11/5/24,"",false,,,false,false,4/28/21 12:53,"",https://echeloninsights.com/in-the-news/april-omnibus-political/,general,8914,Harris,16661,Kamala Harris,DEM,43.0
140851,74731,2024,,1302,Echelon Insights,"","",Echelon Insights,407,Echelon Insights,B/C,1043,rv,rv,Online,U.S. President,0,,4/16/21,4/23/21,11/5/24,"",false,,,false,false,4/28/21 12:53,"",https://echeloninsights.com/in-the-news/april-omnibus-political/,general,8914,DeSantis,16646,Ron DeSantis,REP,31.0
140769,74706,2024,Missouri,1056,Remington Research Group,421,Missouri Scout,Remington Research Group,279,Remington Research Group,B,933,lv,lv,IVR,U.S. President,0,,4/21/21,4/22/21,11/5/24,"",false,,,false,false,4/26/21 09:10,"",https://static1.squarespace.com/static/59015f4b37c581b2ce01e5b3/t/60840b8890c9ed3251f4198d/1619266440448/MOSCOUT+Statewide+Public+Opinion+Survey+042321.pdf,general,8826,Biden,19368,Joe Biden,DEM,38.0
140769,74706,2024,Missouri,1056,Remington Research Group,421,Missouri Scout,Remington Research Group,279,Remington Research Group,B,933,lv,lv,IVR,U.S. President,0,,4/21/21,4/22/21,11/5/24,"",false,,,false,false,4/26/21 09:10,"",https://static1.squarespace.com/static/59015f4b37c581b2ce01e5b3/t/60840b8890c9ed3251f4198d/1619266440448/MOSCOUT+Statewide+Public+Opinion+Survey+042321.pdf,general,8826,Trump Sr.,16651,Donald Trump,REP,53.0
142390,74812,2024,,241,Ipsos,"","",Ipsos,154,Ipsos,B-,1105,a,a,Online,U.S. President,0,,4/12/21,4/16/21,11/5/24,"",false,,,false,false,5/19/21 08:57,quarter sample,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-05/Reuters%20Ipsos%20Large%20Issue%20Poll%20%232%20Topline%20%20Write-up%20-%20Biden%20100%20Days%20-%2012%20April%20thru%2016%20April%202021.pdf,general,8914,Biden,19368,Joe Biden,DEM,45.0
142390,74812,2024,,241,Ipsos,"","",Ipsos,154,Ipsos,B-,1105,a,a,Online,U.S. President,0,,4/12/21,4/16/21,11/5/24,"",false,,,false,false,5/19/21 08:57,quarter sample,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-05/Reuters%20Ipsos%20Large%20Issue%20Poll%20%232%20Topline%20%20Write-up%20-%20Biden%20100%20Days%20-%2012%20April%20thru%2016%20April%202021.pdf,general,8914,Trump Sr.,16651,Donald Trump,REP,28.0
142391,74812,2024,,241,Ipsos,"","",Ipsos,154,Ipsos,B-,1105,a,a,Online,U.S. President,0,,4/12/21,4/16/21,11/5/24,"",false,,,false,false,5/19/21 08:57,quarter sample,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-05/Reuters%20Ipsos%20Large%20Issue%20Poll%20%232%20Topline%20%20Write-up%20-%20Biden%20100%20Days%20-%2012%20April%20thru%2016%20April%202021.pdf,general,8914,Biden,19368,Joe Biden,DEM,46.0
142391,74812,2024,,241,Ipsos,"","",Ipsos,154,Ipsos,B-,1105,a,a,Online,U.S. President,0,,4/12/21,4/16/21,11/5/24,"",false,,,false,false,5/19/21 08:57,quarter sample,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-05/Reuters%20Ipsos%20Large%20Issue%20Poll%20%232%20Topline%20%20Write-up%20-%20Biden%20100%20Days%20-%2012%20April%20thru%2016%20April%202021.pdf,general,8914,Cruz,16641,Ted Cruz,REP,24.0
142392,74812,2024,,241,Ipsos,"","",Ipsos,154,Ipsos,B-,1106,a,a,Online,U.S. President,0,,4/12/21,4/16/21,11/5/24,"",false,,,false,false,5/19/21 08:57,quarter sample,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-05/Reuters%20Ipsos%20Large%20Issue%20Poll%20%232%20Topline%20%20Write-up%20-%20Biden%20100%20Days%20-%2012%20April%20thru%2016%20April%202021.pdf,general,8914,Biden,19368,Joe Biden,DEM,41.0
142392,74812,2024,,241,Ipsos,"","",Ipsos,154,Ipsos,B-,1106,a,a,Online,U.S. President,0,,4/12/21,4/16/21,11/5/24,"",false,,,false,false,5/19/21 08:57,quarter sample,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-05/Reuters%20Ipsos%20Large%20Issue%20Poll%20%232%20Topline%20%20Write-up%20-%20Biden%20100%20Days%20-%2012%20April%20thru%2016%20April%202021.pdf,general,8914,DeSantis,16646,Ron DeSantis,REP,25.0
142393,74812,2024,,241,Ipsos,"","",Ipsos,154,Ipsos,B-,1107,a,a,Online,U.S. President,0,,4/12/21,4/16/21,11/5/24,"",false,,,false,false,5/19/21 08:57,quarter sample,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-05/Reuters%20Ipsos%20Large%20Issue%20Poll%20%232%20Topline%20%20Write-up%20-%20Biden%20100%20Days%20-%2012%20April%20thru%2016%20April%202021.pdf,general,8914,Biden,19368,Joe Biden,DEM,44.0
142393,74812,2024,,241,Ipsos,"","",Ipsos,154,Ipsos,B-,1107,a,a,Online,U.S. President,0,,4/12/21,4/16/21,11/5/24,"",false,,,false,false,5/19/21 08:57,quarter sample,https://www.ipsos.com/sites/default/files/ct/news/documents/2021-05/Reuters%20Ipsos%20Large%20Issue%20Poll%20%232%20Topline%20%20Write-up%20-%20Biden%20100%20Days%20-%2012%20April%20thru%2016%20April%202021.pdf,general,8914,Haley,16640,Nimrata R. Haley,REP,19.0
140691,74681,2024,,1674,PEM Management Corporation,1629,John Bolton Super PAC,PEM Management Corporation,675,PEM Management Corporation,,1000,lv,lv,Live Phone,U.S. President,0,,4/3/21,4/7/21,11/5/24,"",false,REP,,false,false,4/20/21 22:35,"",https://boltonsuperpac.com/pdfs/crostabs_04202021.pdf,general,8914,Biden,19368,Joe Biden,DEM,46.4
140691,74681,2024,,1674,PEM Management Corporation,1629,John Bolton Super PAC,PEM Management Corporation,675,PEM Management Corporation,,1000,lv,lv,Live Phone,U.S. President,0,,4/3/21,4/7/21,11/5/24,"",false,REP,,false,false,4/20/21 22:35,"",https://boltonsuperpac.com/pdfs/crostabs_04202021.pdf,general,8914,Trump Sr.,16651,Donald Trump,REP,42.2
